encoding,food_count,food_pattern,grid,episode,reward,score,steps,win
basic,2,corners,7x7,1,7174.629876974816,24,133,0
basic,2,corners,7x7,2,5343.146457246239,20,119,0
basic,2,corners,7x7,3,11270.708744171912,31,189,0
basic,2,corners,7x7,4,9990.797352230582,29,127,0
basic,2,corners,7x7,5,7172.197223913591,24,178,0
basic,2,corners,7x7,6,-552.1963265306123,1,294,0
basic,2,corners,7x7,7,65.08274261014478,2,6,0
basic,2,corners,7x7,8,-562.118775510204,1,294,0
basic,2,corners,7x7,9,1055.9785920251634,9,48,0
basic,3,uniform,7x7,0,5343.804008266649,20,76,0
basic,3,uniform,7x7,1,5342.373804185017,20,98,0
basic,3,uniform,7x7,2,13394.605406557252,34,150,0
basic,3,uniform,7x7,3,8235.148254333506,26,110,0
basic,3,uniform,7x7,4,8795.032712587536,27,110,0
basic,3,uniform,7x7,5,874.4643271074754,8,26,0
basic,3,uniform,7x7,6,8799.367610546718,27,101,0
basic,3,uniform,7x7,7,8234.13845841514,26,107,0
basic,3,uniform,7x7,8,3351.1752147629454,16,90,0
basic,3,uniform,7x7,9,12661.275780871367,33,125,0
basic,3,center_biased,7x7,0,7693.183973898683,25,103,0
basic,3,center_biased,7x7,1,9380.202072507536,28,113,0
basic,3,center_biased,7x7,2,8223.784172700858,26,116,0
basic,3,center_biased,7x7,3,12654.261699238714,33,91,0
basic,3,center_biased,7x7,4,6218.486855872585,22,51,0
basic,3,center_biased,7x7,5,4435.432800314494,19,74,0
basic,3,center_biased,7x7,6,1449.405462291683,10,28,0
basic,3,center_biased,7x7,7,21058.748670350356,43,137,0
basic,3,center_biased,7x7,8,2438.4412045537383,14,57,0
basic,3,center_biased,7x7,9,8231.798662496776,26,107,0
basic,3,edge_biased,7x7,0,231.961517841771,4,13,0
basic,3,edge_biased,7x7,1,8234.690907394732,26,134,0
basic,3,edge_biased,7x7,2,1665.8496479004534,11,43,0
basic,3,edge_biased,7x7,3,14142.950330630365,35,153,0
basic,3,edge_biased,7x7,4,-537.3697959183675,1,294,0
basic,3,edge_biased,7x7,5,23042.250885411202,45,210,0
basic,3,edge_biased,7x7,6,8222.179886986569,26,145,0
basic,3,edge_biased,7x7,7,15718.545181442467,37,176,0
basic,3,edge_biased,7x7,8,7698.44825961297,25,108,0
basic,3,edge_biased,7x7,9,234.09417090299547,4,13,0
basic,3,corners,7x7,0,-660.8429719541474,4,490,0
basic,3,corners,7x7,1,9982.785107332624,29,97,0
basic,3,corners,7x7,2,22037.434385985485,44,214,0
basic,3,corners,7x7,3,11282.393029886194,31,132,0
basic,3,corners,7x7,4,6686.290320532853,23,97,0
basic,3,corners,7x7,5,9993.189188965274,29,112,0
basic,3,corners,7x7,6,9386.523092915702,28,121,0
basic,3,corners,7x7,7,8232.456621680449,26,141,0
basic,3,corners,7x7,8,11961.080784988231,32,143,0
basic,3,corners,7x7,9,8236.887029843714,26,135,0
basic,5,uniform,7x7,0,8796.651488097741,27,87,0
basic,5,uniform,7x7,1,2160.308411225638,13,40,0
basic,5,uniform,7x7,2,6216.60114158687,22,96,0
basic,5,uniform,7x7,3,16552.21682852409,38,119,0
basic,5,uniform,7x7,4,15722.239467156753,37,123,0
basic,5,uniform,7x7,5,568.9620641484939,6,14,0
basic,5,uniform,7x7,6,10601.977600021843,30,176,0
basic,5,uniform,7x7,7,6216.337876280747,22,51,0
basic,5,uniform,7x7,8,9992.624495087726,29,80,0
basic,5,uniform,7x7,9,10621.308416348376,30,107,0
basic,5,center_biased,7x7,0,872.4751434340058,8,14,0
basic,5,center_biased,7x7,1,7691.628463694603,25,61,0
basic,5,center_biased,7x7,2,9379.543092915705,28,84,0
basic,5,center_biased,7x7,3,9987.96939304691,29,105,0
basic,5,center_biased,7x7,4,15723.934569197569,37,84,0
basic,5,center_biased,7x7,5,9380.832888834071,28,69,0
basic,5,center_biased,7x7,6,3691.286747363826,17,58,0
basic,5,center_biased,7x7,7,14139.425024507915,35,99,0
basic,5,center_biased,7x7,8,5342.967069491138,20,60,0
basic,5,center_biased,7x7,9,11280.207927845378,31,60,0
basic,5,edge_biased,7x7,0,15722.074977360835,37,137,0
basic,5,edge_biased,7x7,1,9383.734929650396,28,94,0
basic,5,edge_biased,7x7,2,235.06008927034236,4,21,0
basic,5,edge_biased,7x7,3,8795.505161567127,27,75,0
basic,5,edge_biased,7x7,4,7696.900504510929,25,69,0
basic,5,edge_biased,7x7,5,7179.66314228094,24,81,0
basic,5,edge_biased,7x7,6,10626.01413063409,30,80,0
basic,5,edge_biased,7x7,7,16553.32948158532,38,116,0
basic,5,edge_biased,7x7,8,230.9151913111587,4,11,0
basic,5,edge_biased,7x7,9,8233.502744129426,26,77,0
basic,5,corners,7x7,0,16551.846420360827,38,139,0
basic,5,corners,7x7,1,14144.924004099748,35,89,0
basic,5,corners,7x7,2,13391.897039210306,34,114,0
basic,5,corners,7x7,3,6685.399300124692,23,86,0
basic,5,corners,7x7,4,10625.076171450415,30,69,0
basic,5,corners,7x7,5,2164.3153500011476,13,59,0
basic,5,corners,7x7,6,7183.029264729918,24,75,0
basic,5,corners,7x7,7,10622.920457164702,30,71,0
basic,5,corners,7x7,8,65.02845689585905,2,10,0
basic,5,corners,7x7,9,14923.984883598476,36,104,0
distance,1,uniform,7x7,0,8227.140703313098,26,203,0
distance,1,uniform,7x7,1,7183.235183097266,24,189,0
distance,1,uniform,7x7,2,3032.8782181816555,15,72,0
distance,1,uniform,7x7,3,9979.27327059793,29,179,0
distance,1,uniform,7x7,4,4435.5101472532715,19,128,0
distance,1,uniform,7x7,5,5760.354693895807,21,140,0
distance,1,uniform,7x7,6,6684.851953185916,23,174,0
distance,1,uniform,7x7,7,7182.994979015632,24,147,0
distance,1,uniform,7x7,8,7698.097239204806,25,188,0
distance,1,uniform,7x7,9,7175.089468811552,24,170,0
distance,1,center_biased,7x7,0,5758.406530630499,21,119,0
distance,1,center_biased,7x7,1,4439.381371743066,19,107,0
distance,1,center_biased,7x7,2,8228.96907066004,26,157,0
distance,1,center_biased,7x7,3,6682.8462389002025,23,111,0
distance,1,center_biased,7x7,4,8794.78107993447,27,177,0
distance,1,center_biased,7x7,5,5765.448571446827,21,150,0
distance,1,center_biased,7x7,6,4432.430963579801,19,125,0
distance,1,center_biased,7x7,7,7688.077443286439,25,151,0
distance,1,center_biased,7x7,8,3353.110112722129,16,96,0
distance,1,center_biased,7x7,9,5340.612579695223,20,138,0
distance,1,edge_biased,7x7,0,8237.492540047795,26,217,0
distance,1,edge_biased,7x7,1,1661.8025050433105,11,92,0
distance,1,edge_biased,7x7,2,6685.099504206325,23,167,0
distance,1,edge_biased,7x7,3,9987.762250189762,29,265,0
distance,1,edge_biased,7x7,4,4435.909126845105,19,173,0
distance,1,edge_biased,7x7,5,6217.643182403196,22,172,0
distance,1,edge_biased,7x7,6,4429.632188069596,19,161,0
distance,1,edge_biased,7x7,7,3693.883073894438,17,100,0
distance,1,edge_biased,7x7,8,9384.632276589167,28,216,0
distance,1,edge_biased,7x7,9,8791.602508505903,27,282,0
distance,1,corners,7x7,0,3695.805931037295,17,112,0
distance,1,corners,7x7,1,6210.9764477093195,22,185,0
distance,1,corners,7x7,2,7693.111320837458,25,177,0
distance,1,corners,7x7,3,2438.7352861863897,14,108,0
distance,1,corners,7x7,4,5771.238367365194,21,130,0
distance,1,corners,7x7,5,8230.852335966161,26,235,0
distance,1,corners,7x7,6,5345.856049082976,20,146,0
distance,1,corners,7x7,7,4440.759126845105,19,143,0
distance,1,corners,7x7,8,4433.9776982736785,19,159,0
distance,1,corners,7x7,9,7182.057632076856,24,194,0
distance,2,uniform,7x7,0,8229.976621680451,26,99,0
distance,2,uniform,7x7,1,14142.333800018123,35,187,0
distance,2,uniform,7x7,2,8235.131519639632,26,113,0
distance,2,uniform,7x7,3,8233.988458415139,26,117,0
distance,2,uniform,7x7,4,9991.63327059793,29,143,0
distance,2,uniform,7x7,5,7692.948667776234,25,115,0
distance,2,uniform,7x7,6,3354.5823576200883,16,80,0
distance,2,uniform,7x7,7,9378.883909242231,28,129,0
distance,2,uniform,7x7,8,8790.68699830182,27,161,0
distance,2,uniform,7x7,9,2163.2159622460454,13,62,0
distance,2,center_biased,7x7,0,15723.633548789408,37,174,0
distance,2,center_biased,7x7,1,19177.016424575773,41,204,0
distance,2,center_biased,7x7,2,7691.139075939501,25,93,0
distance,2,center_biased,7x7,3,7691.095810633378,25,101,0
distance,2,center_biased,7x7,4,3037.4388304265526,15,54,0
distance,2,center_biased,7x7,5,708.7835323988884,7,35,0
distance,2,center_biased,7x7,6,6683.1274633899975,23,94,0
distance,2,center_biased,7x7,7,6215.733182403196,22,88,0
distance,2,center_biased,7x7,8,10625.41862043001,30,117,0
distance,2,center_biased,7x7,9,3350.503990273149,16,66,0
distance,2,edge_biased,7x7,0,1906.3088470343573,12,43,0
distance,2,edge_biased,7x7,1,16549.66254280981,38,213,0
distance,2,edge_biased,7x7,2,6689.487463389998,23,98,0
distance,2,edge_biased,7x7,3,8233.938662496772,26,118,0
distance,2,edge_biased,7x7,4,8793.963120750797,27,154,0
distance,2,edge_biased,7x7,5,11960.205887029055,32,146,0
distance,2,edge_biased,7x7,6,4438.153412559392,19,105,0
distance,2,edge_biased,7x7,7,9379.136154140191,28,115,0
distance,2,edge_biased,7x7,8,5336.646865409503,20,121,0
distance,2,edge_biased,7x7,9,7693.210708592561,25,119,0
distance,2,corners,7x7,0,8234.745193109018,26,135,0
distance,2,corners,7x7,1,6685.016442981834,23,115,0
distance,2,corners,7x7,2,12664.817617606059,33,170,0
distance,2,corners,7x7,3,12661.502515565246,33,176,0
distance,2,corners,7x7,4,7696.157035123174,25,121,0
distance,2,corners,7x7,5,8238.023968619222,26,131,0
distance,2,corners,7x7,6,6685.090524614486,23,103,0
distance,2,corners,7x7,7,11956.272213559658,32,186,0
distance,2,corners,7x7,8,10622.854334715723,30,147,0
distance,2,corners,7x7,9,5765.35428573254,21,93,0
distance,3,uniform,7x7,0,9986.877352230582,29,109,0
distance,3,uniform,7x7,1,11956.233642131092,32,117,0
distance,3,uniform,7x7,2,4440.794841130822,19,73,0
distance,3,uniform,7x7,3,8234.080907394735,26,110,0
distance,3,uniform,7x7,4,9380.481256181009,28,96,0
distance,3,uniform,7x7,5,7179.705999423794,24,81,0
distance,3,uniform,7x7,6,11278.268744171908,31,123,0
distance,3,uniform,7x7,7,4056.625189797707,18,47,0
distance,3,uniform,7x7,8,1903.2215000955816,12,35,0
distance,3,uniform,7x7,9,11954.877723763746,32,128,0
distance,3,center_biased,7x7,0,7178.225795342165,24,103,0
distance,3,center_biased,7x7,1,5769.01571430397,21,59,0
distance,3,center_biased,7x7,2,5342.636865409509,20,82,0
distance,3,center_biased,7x7,3,4056.713557144645,18,40,0
distance,3,center_biased,7x7,4,8794.222712587536,27,91,0
distance,3,center_biased,7x7,5,8795.439447281411,27,78,0
distance,3,center_biased,7x7,6,15720.029875320017,37,131,0
distance,3,center_biased,7x7,7,9381.370235772842,28,102,0
distance,3,center_biased,7x7,8,9988.840821618338,29,115,0
distance,3,center_biased,7x7,9,19178.735812330873,41,114,0
distance,3,edge_biased,7x7,0,16550.8137672996,38,139,0
distance,3,edge_biased,7x7,1,9382.41166434427,28,110,0
distance,3,edge_biased,7x7,2,7696.531320837458,25,95,0
distance,3,edge_biased,7x7,3,9383.41288883407,28,111,0
distance,3,edge_biased,7x7,4,20105.07624178017,42,158,0
distance,3,edge_biased,7x7,5,1446.051584740663,10,39,0
distance,3,edge_biased,7x7,6,8794.955773812022,27,108,0
distance,3,edge_biased,7x7,7,17403.599752123962,39,127,0
distance,3,edge_biased,7x7,8,11955.457111518846,32,157,0
distance,3,edge_biased,7x7,9,13389.1976514552,34,147,0
distance,3,corners,7x7,0,13392.545202475612,34,140,0
distance,3,corners,7x7,1,7695.381320837457,25,100,0
distance,3,corners,7x7,2,9987.515923659152,29,133,0
distance,3,corners,7x7,3,8798.013528914063,27,116,0
distance,3,corners,7x7,4,9989.258780802013,29,93,0
distance,3,corners,7x7,5,15726.553752871037,37,123,0
distance,3,corners,7x7,6,11276.920989069868,31,139,0
distance,3,corners,7x7,7,11280.517315600484,31,116,0
distance,3,corners,7x7,8,3354.660724967027,16,74,0
distance,3,corners,7x7,9,3696.5342983842343,17,66,0
distance,5,uniform,7x7,0,9991.384086924458,29,92,0
distance,5,uniform,7x7,1,10624.991681654497,30,75,0
distance,5,uniform,7x7,2,8798.554345240596,27,86,0
distance,5,uniform,7x7,3,9383.780439854478,28,87,0
distance,5,uniform,7x7,4,9381.539623527946,28,92,0
distance,5,uniform,7x7,5,13389.991324924595,34,96,0
distance,5,uniform,7x7,6,3354.1154188445785,16,37,0
distance,5,uniform,7x7,7,12665.103740055038,33,82,0
distance,5,uniform,7x7,8,12666.116597197897,33,85,0
distance,5,uniform,7x7,9,11958.722213559664,32,91,0
distance,5,center_biased,7x7,0,3694.659808588317,17,46,0
distance,5,center_biased,7x7,1,7181.1364075870615,24,55,0
distance,5,center_biased,7x7,2,17402.62138477703,39,113,0
distance,5,center_biased,7x7,3,1669.3863825943308,11,18,0
distance,5,center_biased,7x7,4,7696.843769817051,25,71,0
distance,5,center_biased,7x7,5,5342.025232756445,20,50,0
distance,5,center_biased,7x7,6,11958.931601314765,32,77,0
distance,5,center_biased,7x7,7,14139.614004099749,35,85,0
distance,5,center_biased,7x7,8,3694.720420833214,17,43,0
distance,5,center_biased,7x7,9,5343.191151123792,20,43,0
distance,5,edge_biased,7x7,0,6685.964402165508,23,45,0
distance,5,edge_biased,7x7,1,14924.95202645562,36,113,0
distance,5,edge_biased,7x7,2,9990.3918420265,29,85,0
distance,5,edge_biased,7x7,3,16551.046012197556,38,117,0
distance,5,edge_biased,7x7,4,18279.2783329725,40,111,0
distance,5,edge_biased,7x7,5,6689.732769512448,23,80,0
distance,5,edge_biased,7x7,6,14918.647128496437,36,104,0
distance,5,edge_biased,7x7,7,13392.444998393981,34,74,0
distance,5,edge_biased,7x7,8,9990.398984883643,29,85,0
distance,5,edge_biased,7x7,9,9992.813270597928,29,65,0
distance,5,corners,7x7,0,8795.568630954882,27,71,0
distance,5,corners,7x7,1,11278.929764580073,31,77,0
distance,5,corners,7x7,2,18280.546088074538,40,98,0
distance,5,corners,7x7,3,10626.091273491233,30,73,0
distance,5,corners,7x7,4,9992.608984883644,29,79,0
distance,5,corners,7x7,5,14923.90325094541,36,109,0
distance,5,corners,7x7,6,17402.80852763417,39,105,0
distance,5,corners,7x7,7,2435.396714757819,14,49,0
distance,5,corners,7x7,8,9385.85288883407,28,87,0
distance,5,corners,7x7,9,9381.790031691213,28,79,0
raycasting,1,uniform,7x7,0,-630.8838775510201,0,294,0
raycasting,1,uniform,7x7,1,-628.7410204081634,0,294,0
raycasting,1,uniform,7x7,2,6204.185427301154,22,189,0
raycasting,1,uniform,7x7,3,8786.683324832433,27,248,0
raycasting,1,uniform,7x7,4,7172.1106933013425,24,219,0
raycasting,1,uniform,7x7,5,-553.3532653061225,0,294,0
raycasting,1,uniform,7x7,6,-615.3736734693877,0,294,0
raycasting,1,uniform,7x7,7,-545.910612244898,1,294,0
raycasting,1,uniform,7x7,8,8768.766998301819,27,338,0
raycasting,1,uniform,7x7,9,10608.919232674909,30,320,0
raycasting,1,center_biased,7x7,0,-622.5369387755103,0,294,0
raycasting,1,center_biased,7x7,1,12659.365576789727,33,330,0
raycasting,1,center_biased,7x7,2,5758.094897977439,21,212,0
raycasting,1,center_biased,7x7,3,6676.296034818569,23,215,0
raycasting,1,center_biased,7x7,4,6682.648891961428,23,169,0
raycasting,1,center_biased,7x7,5,11770.944659503073,40,3920,0
raycasting,1,center_biased,7x7,6,4049.4129448997473,18,162,0
raycasting,1,center_biased,7x7,7,7161.6417137095095,24,261,0
raycasting,1,center_biased,7x7,8,8230.117233925343,26,248,0
raycasting,1,center_biased,7x7,9,7669.615810633377,25,309,0
raycasting,1,edge_biased,7x7,0,-615.3736734693877,0,294,0
raycasting,1,edge_biased,7x7,1,-235.3413871782387,8,882,0
raycasting,1,edge_biased,7x7,2,7628.229484102768,25,366,0
raycasting,1,edge_biased,7x7,3,-487.49612244898,0,294,0
raycasting,1,edge_biased,7x7,4,6211.135631382787,22,210,0
raycasting,1,edge_biased,7x7,5,-624.9042857142858,0,294,0
raycasting,1,edge_biased,7x7,6,-622.9859183673468,0,294,0
raycasting,1,edge_biased,7x7,7,-624.9042857142858,0,294,0
raycasting,1,edge_biased,7x7,8,8780.471692179372,27,326,0
raycasting,1,edge_biased,7x7,9,-622.5369387755103,0,294,0
raycasting,1,corners,7x7,0,-622.9859183673468,0,294,0
raycasting,1,corners,7x7,1,13379.21173308786,34,401,0
raycasting,1,corners,7x7,2,9373.590643936108,28,362,0
raycasting,1,corners,7x7,3,-487.49612244898,0,294,0
raycasting,1,corners,7x7,4,12651.701495157082,33,381,0
raycasting,1,corners,7x7,5,-624.2308163265307,0,294,0
raycasting,1,corners,7x7,6,-614.5369387755102,0,294,0
raycasting,1,corners,7x7,7,-325.0613655602956,7,784,0
raycasting,1,corners,7x7,8,-536.0471428571428,0,294,0
raycasting,1,corners,7x7,9,-614.5369387755102,0,294,0
raycasting,2,uniform,7x7,0,4435.984637049189,19,123,0
raycasting,2,uniform,7x7,1,16545.196420360826,38,304,0
raycasting,2,uniform,7x7,2,11273.640580906605,31,200,0
raycasting,2,uniform,7x7,3,4051.7719244915843,18,141,0
raycasting,2,uniform,7x7,4,10791.53241460514,40,3920,0
raycasting,2,uniform,7x7,5,2439.183245370064,14,78,0
raycasting,2,uniform,7x7,6,3352.4713372119236,16,91,0
raycasting,2,uniform,7x7,7,-582.1083673469388,0,294,0
raycasting,2,uniform,7x7,8,15715.310079401648,37,279,0
raycasting,2,uniform,7x7,9,6217.162774239932,22,133,0
raycasting,2,center_biased,7x7,0,5761.9283673651935,21,126,0
raycasting,2,center_biased,7x7,1,9381.336970466724,28,209,0
raycasting,2,center_biased,7x7,2,14139.929718385467,35,202,0
raycasting,2,center_biased,7x7,3,5336.668498062569,20,157,0
raycasting,2,center_biased,7x7,4,9977.893270597937,29,217,0
raycasting,2,center_biased,7x7,5,11278.739560498445,31,205,0
raycasting,2,center_biased,7x7,6,10783.47119011536,40,3920,0
raycasting,2,center_biased,7x7,7,4051.2853938793387,18,107,0
raycasting,2,center_biased,7x7,8,4049.0472306140337,18,140,0
raycasting,2,center_biased,7x7,9,9371.88207250754,28,220,0
raycasting,2,edge_biased,7x7,0,8791.85924319978,27,180,0
raycasting,2,edge_biased,7x7,1,-624.9042857142858,0,294,0
raycasting,2,edge_biased,7x7,2,2429.694061696595,14,126,0
raycasting,2,edge_biased,7x7,3,63.12519158973663,2,9,0
raycasting,2,edge_biased,7x7,4,7175.477632076857,24,152,0
raycasting,2,edge_biased,7x7,5,8795.78944728141,27,123,0
raycasting,2,edge_biased,7x7,6,7178.981917791141,24,138,0
raycasting,2,edge_biased,7x7,7,-611.8532653061226,0,294,0
raycasting,2,edge_biased,7x7,8,-630.8838775510201,0,294,0
raycasting,2,edge_biased,7x7,9,4435.878718681842,19,114,0
raycasting,2,corners,7x7,0,7692.0680555313365,25,165,0
raycasting,2,corners,7x7,1,13386.670916761324,34,221,0
raycasting,2,corners,7x7,2,-40.0105916483062,9,980,0
raycasting,2,corners,7x7,3,-624.9042857142858,0,294,0
raycasting,2,corners,7x7,4,12658.620474748921,33,249,0
raycasting,2,corners,7x7,5,11270.8411931515,31,218,0
raycasting,2,corners,7x7,6,9989.438372638744,29,198,0
raycasting,2,corners,7x7,7,9986.216535904054,29,201,0
raycasting,2,corners,7x7,8,-622.5369387755103,0,294,0
raycasting,2,corners,7x7,9,17400.579343960708,39,282,0
raycasting,3,uniform,7x7,0,14921.894067271945,36,174,0
raycasting,3,uniform,7x7,1,2160.098207144004,13,85,0
raycasting,3,uniform,7x7,2,20103.60726218834,42,240,0
raycasting,3,uniform,7x7,3,3357.2213372119236,16,106,0
raycasting,3,uniform,7x7,4,12661.897821687693,33,183,0
raycasting,3,uniform,7x7,5,5768.265306140703,21,107,0
raycasting,3,uniform,7x7,6,11273.44874417191,31,140,0
raycasting,3,uniform,7x7,7,7693.035810633374,25,122,0
raycasting,3,uniform,7x7,8,13391.236018802145,34,150,0
raycasting,3,uniform,7x7,9,6682.750320532853,23,116,0
raycasting,3,center_biased,7x7,0,7181.540489219713,24,100,0
raycasting,3,center_biased,7x7,1,9379.963092915701,28,122,0
raycasting,3,center_biased,7x7,2,6687.698279716528,23,76,0
raycasting,3,center_biased,7x7,3,10619.543314307562,30,133,0
raycasting,3,center_biased,7x7,4,-582.1083673469388,0,294,0
raycasting,3,center_biased,7x7,5,6686.433585838978,23,84,0
raycasting,3,center_biased,7x7,6,8235.139478823305,26,112,0
raycasting,3,center_biased,7x7,7,3356.0278678241693,16,53,0
raycasting,3,center_biased,7x7,8,10622.671477572869,30,141,0
raycasting,3,center_biased,7x7,9,6208.846243627688,22,82,0
raycasting,3,edge_biased,7x7,0,-406.3480737163858,2,294,0
raycasting,3,edge_biased,7x7,1,6684.663381757342,23,135,0
raycasting,3,edge_biased,7x7,2,9981.13571957752,29,160,0
raycasting,3,edge_biased,7x7,3,-441.50218188682635,7,784,0
raycasting,3,edge_biased,7x7,4,7169.263550444204,24,193,0
raycasting,3,edge_biased,7x7,5,-625.3022448979593,0,294,0
raycasting,3,edge_biased,7x7,6,13387.391529006225,34,192,0
raycasting,3,edge_biased,7x7,7,13392.642345332755,34,131,0
raycasting,3,edge_biased,7x7,8,-532.5228571428572,1,294,0
raycasting,3,edge_biased,7x7,9,11278.280989069865,31,123,0
raycasting,3,corners,7x7,0,14922.27508768011,36,146,0
raycasting,3,corners,7x7,1,11277.713233967828,31,161,0
raycasting,3,corners,7x7,2,10623.321885736126,30,193,0
raycasting,3,corners,7x7,3,3033.230258997982,15,117,0
raycasting,3,corners,7x7,4,3037.3190345081857,15,62,0
raycasting,3,corners,7x7,5,11276.443642131095,31,220,0
raycasting,3,corners,7x7,6,10625.788824511637,30,161,0
raycasting,3,corners,7x7,7,-487.49612244898,0,294,0
raycasting,3,corners,7x7,8,14920.327944822968,36,210,0
raycasting,3,corners,7x7,9,9982.998984883645,29,180,0
raycasting,5,uniform,7x7,0,14912.935087680109,36,120,0
raycasting,5,uniform,7x7,1,10624.875967368784,30,83,0
raycasting,5,uniform,7x7,2,10621.020049001438,30,149,0
raycasting,5,uniform,7x7,3,-612.9246938775511,0,294,0
raycasting,5,uniform,7x7,4,5342.82625316461,20,70,0
raycasting,5,uniform,7x7,5,20106.388486678126,42,143,0
raycasting,5,uniform,7x7,6,3692.539196343418,17,60,0
raycasting,5,uniform,7x7,7,1903.9447654017044,12,59,0
raycasting,5,uniform,7x7,8,6688.630524614488,23,84,0
raycasting,5,uniform,7x7,9,6686.528891961428,23,81,0
raycasting,5,center_biased,7x7,0,8233.127846170246,26,95,0
raycasting,5,center_biased,7x7,1,11279.997723763743,31,75,0
raycasting,5,center_biased,7x7,2,-612.9246938775511,0,294,0
raycasting,5,center_biased,7x7,3,62.90866097749171,2,8,0
raycasting,5,center_biased,7x7,4,870.2126944544138,8,23,0
raycasting,5,center_biased,7x7,5,9990.176127740788,29,93,0
raycasting,5,center_biased,7x7,6,5765.933673487643,21,52,0
raycasting,5,center_biased,7x7,7,8235.294172700855,26,90,0
raycasting,5,center_biased,7x7,8,14144.464004099753,35,115,0
raycasting,5,center_biased,7x7,9,5339.86706949114,20,50,0
