encoding,food_count,food_pattern,grid,episodes,avg_reward,std_reward,avg_score,std_score,avg_steps,win_rate,total_wins
raycasting,2,center_biased,6x6,10,6041.827572632772,2031.9258575040274,21.7,4.056544780420347,105.8,0.0,0
raycasting,2,corners,6x6,10,5178.857980739185,5091.148693570108,17.7,12.824022596500505,334.9,0.0,0
raycasting,2,edge_biased,6x6,10,5385.641314218245,4682.879214747603,17.5,12.799739580684184,152.1,0.0,0
raycasting,2,uniform,6x6,10,6182.484053190757,4260.97460146396,20.6,10.035492569431312,129.1,0.0,0
raycasting,3,center_biased,6x6,10,6345.295339255026,3418.195643487385,21.9,6.573515886579352,81.2,0.0,0
raycasting,3,corners,6x6,10,10525.329129866115,6737.82812597004,26.5,10.66927051551948,117.7,10.0,1
raycasting,3,edge_biased,6x6,10,8099.559007788439,3427.8558492880884,25.7,5.657836257007719,264.5,0.0,0
raycasting,3,uniform,6x6,10,6752.113303234507,4804.830222220422,20.8,12.372011423639515,126.0,0.0,0
raycasting,5,center_biased,6x6,10,5844.63357607613,2037.5530453962976,21.3,4.191260749066641,53.1,0.0,0
raycasting,5,corners,6x6,10,6042.074792489586,3431.936132836932,21.2,7.052186422190874,59.0,0.0,0
raycasting,5,edge_biased,6x6,10,6096.0274288341825,3165.8169860969833,21.2,7.067924416372571,59.2,0.0,0
raycasting,5,uniform,6x6,10,7591.39079055966,3141.232432051027,24.4,6.186005711819758,64.3,0.0,0
raycasting,8,center_biased,6x6,10,7047.598004322371,2077.137216785614,23.6,4.060651288757616,47.2,0.0,0
raycasting,8,corners,6x6,10,6866.802362608619,2883.696711838233,23.1,5.546770832355224,45.2,0.0,0
raycasting,8,edge_biased,6x6,10,7396.942194407646,3823.1786735653695,23.5,7.891627067834476,40.8,0.0,0
raycasting,8,uniform,6x6,10,5588.2493951603965,2667.4552721885125,20.4,5.87272414547873,38.7,0.0,0
