encoding,food_count,food_pattern,grid,episodes,avg_reward,std_reward,avg_score,std_score,avg_steps,win_rate,total_wins
localgrid,5,center_biased,6x6,200,4533.472025934509,2592.975027344572,18.095,5.621743054860689,32.64,0.0,0
localgrid,5,corners,6x6,200,4346.683157177797,2943.6824246019023,17.325,6.781542715934197,37.01,0.0,0
localgrid,5,edge_biased,6x6,200,4497.983458868522,3295.1785370341076,17.545,6.828699045445358,36.5,0.5,1
localgrid,5,uniform,6x6,200,4539.939320434595,2642.1692936851905,18.01,5.98909394075229,36.985,0.0,0
localgrid,8,center_biased,6x6,200,5014.665850043475,2902.251210357593,19.055,6.144162159580107,28.05,0.0,0
localgrid,8,corners,6x6,200,5067.439460791154,3548.491290782202,18.63,7.889507057354105,30.46,0.5,1
localgrid,8,edge_biased,6x6,200,5272.542837807147,3638.657950531352,19.07,7.596289758194604,30.615,1.0,2
localgrid,8,uniform,6x6,200,5173.364455230074,2934.0430995935703,19.3,6.465214224979277,31.13,0.0,0
raycasting,1,center_biased,6x6,200,1038.8477599551045,968.1718194298768,7.96,4.215119948578513,69.565,0.0,0
raycasting,1,corners,6x6,200,275.7061000354162,919.9807127191162,4.15,4.528802297656224,163.675,0.0,0
raycasting,1,edge_biased,6x6,200,339.13226551769964,854.9122589847984,4.605,4.3095050958148615,148.495,0.0,0
raycasting,1,uniform,6x6,200,548.6209005636115,907.8523064435991,5.68,4.378751801219545,124.13,0.0,0
raycasting,2,center_biased,6x6,200,1618.6805848524773,1183.2841354805255,10.27,4.0829465170764285,34.93,0.0,0
raycasting,2,corners,6x6,200,1320.901304491637,1402.4230560867031,8.75,5.373254069600878,84.325,0.0,0
raycasting,2,edge_biased,6x6,200,1513.90805779138,1247.6486939988458,9.765,4.802613923949391,74.89,0.0,0
raycasting,2,uniform,6x6,200,1460.2967752237776,1153.848847133138,9.605,4.438182320675637,56.195,0.0,0
raycasting,3,center_biased,6x6,200,1927.2555843191321,1225.944069730789,11.355,4.234219891603678,26.485,0.0,0
raycasting,3,corners,6x6,200,2086.614962663265,1585.779751665076,11.6,5.097048116065556,51.64,0.0,0
raycasting,3,edge_biased,6x6,200,2135.374353390991,1565.8983630941377,11.875,4.789999527910932,42.095,0.0,0
raycasting,3,uniform,6x6,200,2028.3480115993702,1346.7234651085635,11.725,4.166071984363025,35.335,0.0,0
raycasting,5,center_biased,6x6,200,2646.9677630106826,1927.1883702124776,13.235,5.438535034049419,23.53,0.0,0
raycasting,5,corners,6x6,200,3053.511808241907,2561.7483611553466,14.025,6.455442563718411,33.11,0.0,0
raycasting,5,edge_biased,6x6,200,3291.210302279345,2446.1827673473804,14.815,6.157952328852677,31.66,0.5,1
raycasting,5,uniform,6x6,200,2721.9487298409476,2184.341165823338,13.285,5.926159958969761,27.425,0.0,0
raycasting,8,center_biased,6x6,200,3787.765520940408,2593.6564123806756,16.08,6.309727673725937,23.575,0.0,0
raycasting,8,corners,6x6,200,4064.259377990274,3146.673455745294,16.445,7.2781751951196005,27.195,0.0,0
raycasting,8,edge_biased,6x6,200,3887.048256784713,2928.991436521782,16.11,7.002361410740892,26.48,0.5,1
raycasting,8,uniform,6x6,200,3776.271575705835,2746.579898192719,15.945,6.645508930452475,25.765,0.0,0
