encoding,food_count,food_pattern,grid,episodes,avg_reward,std_reward,avg_score,std_score,avg_steps,win_rate,total_wins
distance,5,center_biased,5x5,100,3180.143268701506,1684.2484191877568,15.02,4.412974442974197,24.59,2.0,2
distance,5,corners,5x5,100,3686.292298374625,2590.4783203970783,15.69,5.629458950983484,29.01,8.0,8
distance,5,edge_biased,5x5,100,3903.735240052482,2867.4791484973034,16.06,5.40074817114081,28.98,6.0,6
distance,5,uniform,5x5,100,3639.222021108265,1904.8421350543974,16.1,4.776838056516237,28.37,3.0,3
distance,8,center_biased,5x5,100,3713.863329496053,2296.644397289291,16.04,4.563624290699955,20.96,2.0,2
distance,8,corners,5x5,100,4630.85926453801,3977.1578355475203,16.71,5.8331948035499055,23.96,15.0,15
distance,8,edge_biased,5x5,100,4281.166006969814,2918.871469759115,16.9,5.746320737672238,23.19,9.0,9
distance,8,uniform,5x5,100,3534.3811055888377,2290.5785803473223,15.62,4.609564058355281,22.49,5.0,5
distance,14,center_biased,5x5,100,3594.3577468441567,1632.295707567727,16.22,4.059108724383179,18.13,1.0,1
distance,14,corners,5x5,100,4324.085643171949,3521.605908701283,16.53,5.657666649705682,19.03,13.0,13
distance,14,edge_biased,5x5,100,4562.751739708675,3476.860584230966,17.12,5.628714261927341,19.27,16.0,16
distance,14,uniform,5x5,100,3937.5521080423264,2396.6432061633714,16.51,5.10989335515039,18.57,7.000000000000001,7
localgrid,1,center_biased,5x5,100,-46.354459999999996,15.828880891942841,0.11,0.31446603773522025,3.0,0.0,0
localgrid,1,corners,5x5,100,-48.89544,10.643892445449787,0.04,0.19694638556693236,3.0,0.0,0
localgrid,1,edge_biased,5x5,100,-49.26058,9.32276989357159,0.03,0.17144660799776532,3.0,0.0,0
localgrid,1,uniform,5x5,100,-47.920019999999994,13.132705028794842,0.07,0.2564323999762428,3.0,0.0,0
localgrid,2,center_biased,5x5,100,-35.751800329000595,25.364415306422583,0.32,0.4898979485566356,3.0,0.0,0
localgrid,2,corners,5x5,100,-47.59044,9.829131887559063,0.04,0.19694638556693236,3.0,0.0,0
localgrid,2,edge_biased,5x5,100,-44.48932,16.371099137421186,0.12,0.32659863237109044,3.0,0.0,0
localgrid,2,uniform,5x5,100,-44.16403999999999,18.013279400094213,0.14,0.34873508801977693,3.0,0.0,0
localgrid,3,center_biased,5x5,100,-36.368061316002375,28.787671229115166,0.29,0.537389875963326,3.0,0.0,0
localgrid,3,corners,5x5,100,-45.38974,14.625108852306646,0.09,0.28762349126466136,3.0,0.0,0
localgrid,3,edge_biased,5x5,100,-38.67792,21.006011247230823,0.22,0.41633319989322654,3.0,0.0,0
localgrid,3,uniform,5x5,100,-35.957780987001776,27.544926677642707,0.29,0.5182526976156115,3.0,0.0,0
localgrid,5,center_biased,5x5,100,-19.10302098700178,28.500672996117448,0.63,0.5441145155760928,3.0,0.0,0
localgrid,5,corners,5x5,100,-43.61932000000001,16.45861276778818,0.12,0.32659863237109044,3.0,0.0,0
localgrid,5,edge_biased,5x5,100,-29.92138098700178,28.687065257546447,0.39,0.5485518124198396,3.0,0.0,0
localgrid,5,uniform,5x5,100,-27.98096131600237,30.2744877520837,0.44,0.5741924500522188,3.0,0.0,0
localgrid,8,center_biased,5x5,100,1.8316927619869516,38.448823830543596,0.99,0.6741249472052229,3.0,0.0,0
localgrid,8,corners,5x5,100,-38.1282003290006,22.475647603272936,0.22,0.43992653197477594,3.0,0.0,0
localgrid,8,edge_biased,5x5,100,-18.64456230300415,33.30949052963955,0.6,0.6195469181897233,3.0,0.0,0
localgrid,8,uniform,5x5,100,-16.051805593010084,42.185811071180005,0.64,0.7590531049680359,3.0,0.0,0
localgrid,14,center_biased,5x5,100,36.44859960196323,35.65426573434169,1.57,0.5904116009919341,3.0,0.0,0
localgrid,14,corners,5x5,100,-19.94928164500297,31.05303699104552,0.58,0.5891270720911634,3.0,0.0,0
localgrid,14,edge_biased,5x5,100,7.697812432986359,34.82488445508,1.09,0.6046119049072352,3.0,0.0,0
localgrid,14,uniform,5x5,100,11.695849142980428,40.53902771909056,1.15,0.701729465267237,3.0,0.0,0
raycasting,1,center_biased,5x5,100,1343.3471183215554,1147.8561179732155,9.13,4.45324759489231,55.13,1.0,1
raycasting,1,corners,5x5,100,675.3317963441388,1301.847807442586,5.31,5.7869497905881175,109.1,0.0,0
raycasting,1,edge_biased,5x5,100,1036.5193237684,1189.8269904396107,7.46,5.47061941352867,92.32,0.0,0
raycasting,1,uniform,5x5,100,802.9008449271006,1048.7825555332652,6.38,5.198640070812615,92.22,0.0,0
raycasting,2,center_biased,5x5,100,1843.0884150269703,1063.4552396267302,11.17,3.6294391140819933,29.25,0.0,0
raycasting,2,corners,5x5,100,1817.8046842482956,2404.0078874712817,9.55,6.658138484652305,70.35,2.0,2
raycasting,2,edge_biased,5x5,100,1511.012735559867,1431.73749992392,9.25,5.779404394184159,61.81,0.0,0
raycasting,2,uniform,5x5,100,1612.587053170149,1370.5159322714749,9.89,5.331240119533279,59.0,0.0,0
raycasting,3,center_biased,5x5,100,2143.0028513323446,1366.762804805957,12.04,4.39448690423753,25.27,0.0,0
raycasting,3,corners,5x5,100,2099.407466137149,1797.9203531701664,11.18,6.138765710176962,48.76,1.0,1
raycasting,3,edge_biased,5x5,100,2097.6589100606534,2172.4568651283194,11.24,5.199300652273081,37.11,2.0,2
raycasting,3,uniform,5x5,100,2021.7714940387377,1468.1328252191415,11.42,4.90347228033772,34.12,0.0,0
raycasting,5,center_biased,5x5,100,2618.4045639965493,1690.7809544264783,13.37,4.747471416289397,21.15,3.0,3
raycasting,5,corners,5x5,100,2103.1909138125698,2407.625159847542,10.92,5.8769881656329614,31.62,3.0,3
raycasting,5,edge_biased,5x5,100,2769.8229424899573,2078.562448391436,13.31,6.069787741949733,29.22,2.0,2
raycasting,5,uniform,5x5,100,2621.492192380943,1678.3172004538417,13.26,5.137739156123404,26.67,0.0,0
raycasting,8,center_biased,5x5,100,3203.6148476945764,1750.6266962662044,14.98,4.733247971914884,19.26,1.0,1
raycasting,8,corners,5x5,100,2665.133889853547,2896.2312157926485,12.43,5.877976357608633,20.65,4.0,4
raycasting,8,edge_biased,5x5,100,3469.3392742994924,3271.4994900896404,14.45,6.062594370816054,20.83,6.0,6
raycasting,8,uniform,5x5,100,3318.793450547014,2365.8644886521147,14.93,5.240200088708157,22.4,2.0,2
raycasting,14,center_biased,5x5,100,3713.275778031208,1931.2034542787196,16.33,4.851439440667548,17.76,10.0,10
raycasting,14,corners,5x5,100,3485.5022844369505,2566.5429994880283,15.14,5.741959683775305,17.75,6.0,6
raycasting,14,edge_biased,5x5,100,3742.542852532293,2044.6017531088314,16.27,5.196842475693458,18.8,8.0,8
raycasting,14,uniform,5x5,100,3391.235165755995,1799.1448255023695,15.49,4.70223458591871,17.7,3.0,3
